epoch,train_loss,lr,val_psnr,val_ssim,epoch_time_seconds
1,0.10978828796909915,0.00019995065603657316,,,29.768800735473633
2,0.08936132869372765,0.00019980267284282717,,,26.735467433929443
3,0.08238729399939378,0.00019955619646030802,,,26.581222534179688
4,0.08086958958042992,0.00019921147013144782,,,25.653390407562256
5,0.07994875872714652,0.0001987688340595138,28.05647875741124,0.7656911655329168,26.264675855636597
6,0.08000347216924032,0.0001982287250728689,,,26.840397596359253
7,0.07914710794058111,0.00019759167619387476,,,26.17092227935791
8,0.07910208749688334,0.00019685831611286313,,,26.174336910247803
9,0.078278922682835,0.00019602936856769434,,,26.241596698760986
10,0.07834597136825323,0.0001951056516295154,28.326799862086773,0.7733608962036669,25.38542866706848
11,0.07735788182665905,0.0001940880768954226,,,25.679185390472412
12,0.07791033521708515,0.0001929776485888252,,,26.021185874938965
13,0.07732247047954136,0.00019177546256839815,,,26.89166522026062
14,0.07728453557938338,0.000190482705246602,,,26.62702512741089
15,0.07690933365374804,0.00018910065241883685,28.53755944594741,0.7763695399742574,26.414249658584595
16,0.07644451444761621,0.00018763066800438642,,,26.212371826171875
17,0.07656744989669985,0.00018607420270039444,,,26.218345403671265
18,0.0762754154081146,0.0001844327925502016,,,25.936161518096924
19,0.07614178266376256,0.00018270805742745628,,,26.63082242012024
20,0.0758295433388816,0.00018090169943749484,28.817899372428656,0.7770349293015897,26.530359983444214
21,0.07584020652704769,0.00017901550123756912,,,26.744508743286133
22,0.07588236936264568,0.00017705132427757903,,,26.483237266540527
23,0.07547726059953372,0.00017501110696304607,,,25.935272693634033
24,0.07508262517965503,0.00017289686274214126,,,25.555978536605835
25,0.07535438686609268,0.00017071067811865484,28.610797606408596,0.7784071069210767,26.46969771385193
26,0.07486729671557744,0.00016845471059286895,,,26.629825830459595
27,0.07481649120648702,0.00016613118653236526,,,26.541019439697266
28,0.07467423731254207,0.00016374239897486904,,,26.44125533103943
29,0.07445001523527835,0.00016129070536529774,,,26.225992679595947
30,0.0741448557211293,0.00015877852522924743,29.00623208284378,0.7865303730592131,25.857528686523438
31,0.07373693297720618,0.00015620833778521318,,,25.503194093704224
32,0.0740820487547252,0.00015358267949789977,,,25.988597869873047
33,0.07357674568063682,0.00015090414157503725,,,26.467726469039917
34,0.07368884957912895,0.00014817536741017163,,,26.301036596298218
