stem,model_psnr,model_ssim,model_lpips,baseline_psnr,baseline_ssim,baseline_lpips
001386,18.61467957496643,0.779334306716919,0.1136590912938118,17.653380632400513,0.6804752349853516,0.21326547861099243
001387,18.512321710586548,0.7720442414283752,0.11224769055843353,17.48692512512207,0.6716164350509644,0.2295312136411667
001421,28.9937162399292,0.8389330506324768,0.2971189320087433,21.407170295715332,0.3646194338798523,0.6196265816688538
001432,35.62996864318848,0.9547942876815796,0.14855819940567017,24.308230876922607,0.38839858770370483,0.6024303436279297
001435,37.052438259124756,0.9620360136032104,0.06102313846349716,21.848206520080566,0.2784644067287445,0.5440568923950195
001438,29.909040927886963,0.7998305559158325,0.23593437671661377,24.25675392150879,0.5008268356323242,0.40176716446876526
001451,35.541064739227295,0.8849257230758667,0.32337701320648193,20.907254219055176,0.2873309850692749,0.5907996892929077
001460,24.38159942626953,0.6734552383422852,0.31855857372283936,22.779557704925537,0.5998479723930359,0.44188863039016724
001466,35.87780237197876,0.9411062598228455,0.09999270737171173,24.05306100845337,0.546423077583313,0.37036487460136414
001471,26.5608549118042,0.8696467280387878,0.21136412024497986,23.032093048095703,0.7315605878829956,0.2515547275543213
001478,29.113857746124268,0.8600587844848633,0.16462485492229462,25.481281280517578,0.7209451198577881,0.3532204329967499
001508,22.65265703201294,0.7404521107673645,0.2699025869369507,19.789466857910156,0.48005661368370056,0.5758515000343323
001512,31.43622875213623,0.9180617332458496,0.1678590476512909,20.990710258483887,0.2482088953256607,0.6805578470230103
001513,25.05197286605835,0.7250860929489136,0.21173441410064697,24.578425884246826,0.7103271484375,0.2490435540676117
001519,33.65970849990845,0.9001951217651367,0.35897231101989746,27.517364025115967,0.7178879380226135,0.3102457821369171
001531,30.815718173980713,0.6984005570411682,0.4385448396205902,26.54893159866333,0.5671104192733765,0.3801206350326538
001538,32.76583909988403,0.9119620323181152,0.19249297678470612,27.381291389465332,0.6812238693237305,0.40780654549598694
001540,31.488232612609863,0.9358856678009033,0.06470657140016556,20.5292010307312,0.3253515958786011,0.5464310646057129
001554,25.714471340179443,0.7323517799377441,0.32239601016044617,20.6888747215271,0.46856096386909485,0.45777627825737
001556,29.06092405319214,0.8974297642707825,0.3243418037891388,20.26646614074707,0.2530211806297302,0.6266605854034424
001565,29.004950523376465,0.8811566829681396,0.15600965917110443,23.78286123275757,0.6612356305122375,0.30877822637557983
001572,20.250775814056396,0.6138921976089478,0.38339677453041077,19.6298348903656,0.6043346524238586,0.4788573980331421
001577,36.51151895523071,0.9425367116928101,0.15455865859985352,33.4489369392395,0.8590601682662964,0.16919833421707153
001587,23.199772834777832,0.7452332377433777,0.23199394345283508,21.983110904693604,0.7045299410820007,0.31320831179618835
001597,27.773232460021973,0.7931493520736694,0.3097326457500458,21.314208507537842,0.3511176109313965,0.5720395445823669
001612,35.94520568847656,0.867599606513977,0.27503708004951477,21.57132387161255,0.3288609981536865,0.5161542296409607
001618,29.63326930999756,0.7375088930130005,0.38285502791404724,22.474489212036133,0.4743753671646118,0.4651097059249878
001623,32.11092233657837,0.8948206901550293,0.21313422918319702,21.959173679351807,0.37944018840789795,0.5511075258255005
001639,22.585034370422363,0.7708463668823242,0.22985957562923431,21.717689037322998,0.736352801322937,0.31649065017700195
001654,28.05743932723999,0.665848433971405,0.3414575159549713,22.342703342437744,0.4596344828605652,0.4796440005302429
001691,28.757400512695312,0.6680318713188171,0.5713167786598206,22.95168161392212,0.4132128357887268,0.6478685736656189
001696,28.06239604949951,0.9129613637924194,0.1035447046160698,24.014358520507812,0.7834702730178833,0.35661089420318604
001724,27.70075559616089,0.7851541042327881,0.3063047230243683,25.071473121643066,0.6245163679122925,0.32302865386009216
001735,35.479736328125,0.8620448708534241,0.3260849416255951,29.456124305725098,0.7579324841499329,0.26378780603408813
001740,29.854824542999268,0.7803080677986145,0.27407190203666687,27.118699550628662,0.6524100303649902,0.31299343705177307
001753,23.624145984649658,0.8463400602340698,0.14573431015014648,20.355868339538574,0.45319464802742004,0.4251788258552551
001756,30.023505687713623,0.8847221732139587,0.13601931929588318,26.97333574295044,0.7510347962379456,0.27173203229904175
001778,22.824201583862305,0.7900514602661133,0.2008851170539856,20.605685710906982,0.6276298761367798,0.3497067987918854
001779,22.340943813323975,0.778001070022583,0.20548860728740692,20.148837566375732,0.6286529302597046,0.3339967131614685
001807,26.27575397491455,0.8011802434921265,0.235341876745224,23.39808702468872,0.6501676440238953,0.360748291015625
001822,21.392858028411865,0.6673413515090942,0.33673620223999023,19.560030698776245,0.5707310438156128,0.5049312114715576
