epoch,train_loss,lr,val_psnr,val_ssim,epoch_time_seconds
1,0.10883298412793213,0.00019995065603657316,,,516.4405872821808
2,0.09179784852183527,0.00019980267284282717,,,16.501336812973022
3,0.08448891145073706,0.00019955619646030802,,,16.824474811553955
4,0.08261600238167577,0.00019921147013144782,,,17.293070077896118
5,0.08123360414885812,0.0001987688340595138,28.061265110969543,0.7651896632276476,16.86366367340088
6,0.08078039934237798,0.0001982287250728689,,,16.72897505760193
7,0.08059797945121924,0.00019759167619387476,,,17.34618592262268
8,0.0798809816232986,0.00019685831611286313,,,16.600635528564453
9,0.07978447319732772,0.00019602936856769434,,,16.381775617599487
10,0.0795029162739714,0.0001951056516295154,27.783828407526016,0.7660511677153409,16.303956508636475
11,0.07869419378952848,0.0001940880768954226,,,16.52942991256714
12,0.07871785921355089,0.0001929776485888252,,,16.617698192596436
13,0.07869039351741473,0.00019177546256839815,,,16.346163511276245
14,0.0782788196992543,0.000190482705246602,,,16.85179901123047
15,0.07826440441939565,0.00018910065241883685,28.405350252985954,0.7726237028837204,16.416320323944092
16,0.07834141484151284,0.00018763066800438642,,,17.468888759613037
17,0.07786024593644672,0.00018607420270039444,,,16.733144760131836
18,0.07778987921774387,0.0001844327925502016,,,16.57380771636963
19,0.07746696788817645,0.00018270805742745628,,,16.93827724456787
20,0.077701105363667,0.00018090169943749484,28.232160706073046,0.7725037192925811,16.46441411972046
21,0.07732818766186635,0.00017901550123756912,,,16.91866374015808
22,0.0770768442708585,0.00017705132427757903,,,16.44844341278076
23,0.07696072622719738,0.00017501110696304607,,,17.47388792037964
24,0.07700624604605966,0.00017289686274214126,,,17.05005383491516
25,0.07666107310603062,0.00017071067811865484,28.46780587732792,0.7753659379668534,16.734705686569214
26,0.07671429136147102,0.00016845471059286895,,,15.96528935432434
27,0.07676857608473964,0.00016613118653236526,,,16.551108360290527
28,0.0763311981327004,0.00016374239897486904,,,15.996717691421509
29,0.07611516271200446,0.00016129070536529774,,,16.598263263702393
30,0.07639490490158399,0.00015877852522924743,28.43785087019205,0.775773237273097,16.486618041992188
31,0.07624958977103233,0.00015620833778521318,,,16.833327293395996
32,0.07603633205095926,0.00015358267949789977,,,17.030216217041016
33,0.07630931894398398,0.00015090414157503725,,,16.752506732940674
34,0.0758196752311455,0.00014817536741017163,,,16.617703914642334
35,0.07567305931200584,0.0001453990499739548,28.716690100729465,0.7805371108464897,16.105566024780273
36,0.07576526024689277,0.0001425779291565074,,,16.87240958213806
37,0.07562262879477608,0.00013971478906347817,,,16.36433458328247
38,0.07552368812676934,0.00013681245526846793,,,16.641053676605225
39,0.07538419901910755,0.00013387379202452928,,,16.97730302810669
40,0.07527257591072056,0.00013090169943749487,28.651380591094494,0.780859371367842,17.223184823989868
41,0.07499685330937306,0.00012789911060392308,,,16.550533294677734
42,0.07515669854150878,0.0001248689887164856,,,16.453744888305664
43,0.07519615201486482,0.00012181432413965439,,,16.87168788909912
44,0.07503551277849409,0.0001187381314585726,,,16.87004327774048
45,0.07480327805711164,0.00011564344650402321,28.869954880326986,0.7854734648019075,16.900672674179077
46,0.07483697440475226,0.00011253332335643057,,,17.320196866989136
47,0.07460699985838598,0.00010941083133185154,,,16.636101484298706
48,0.07475443554835187,0.00010627905195293146,,,16.45449137687683
49,0.07455866545852688,0.00010314107590781295,,,16.383781671524048
50,0.07433562421550353,0.00010000000000000011,28.854895684868097,0.7832909964025021,16.59876275062561
51,0.0747700267781814,9.685892409218728e-05,,,16.572657346725464
52,0.07461421050959163,9.372094804706876e-05,,,16.891918659210205
